6788.49945,-0.003152832,-0.021187685,0.119829819
6788.999693,-0.003169215,-0.021175566,0.119816521
6788.149891,-0.003203578,-0.021170664,0.119772263
6788.199888,-0.003137604,-0.021196047,0.119839127
6788.249909,-0.003233709,-0.021131447,0.12005114
6788.299917,-0.003175939,-0.021190233,0.120019943
6788.349925,-0.003151448,-0.021172831,0.119828049
6788.399993,-0.003076334,-0.021262062,0.11990416
6788.449924,-0.003145492,-0.021217607,0.119986526
6788.499935,-0.003105743,-0.021228695,0.119880524
6788.549963,-0.003159881,-0.021180267,0.119977928
6788.599872,-0.003156148,-0.021188864,0.119955368
6788.64988,-0.003108561,-0.021173574,0.119812683
6788.699931,-0.00314417,-0.021158525,0.119881927
6788.749935,-0.003119939,-0.021179319,0.119839073
6788.799913,-0.003094269,-0.02118107,0.119819633
6788.849906,-0.003143977,-0.021113699,0.119762131
6788.899955,-0.003262212,-0.021008488,0.119636963
6788.949917,-0.003204401,-0.021095652,0.119764801
6788.999887,-0.003251765,-0.020939928,0.119641808
6789.498746,-0.003252691,-0.020950603,0.119719261
6789.999147,-0.003208008,-0.020982845,0.119829773
6789.149909,-0.003331614,-0.021074102,0.119799133
6789.199918,-0.003230728,-0.021009516,0.11965136
6789.249914,-0.003226099,-0.020892464,0.119612076
6789.299882,-0.003215429,-0.020995974,0.119722046
6789.349899,-0.003203542,-0.021010168,0.119806244
6789.399918,-0.003387359,-0.020787874,0.119549042
6789.449952,-0.003320373,-0.020808756,0.119574905
6789.499962,-0.003350626,-0.020748724,0.119608025
6789.549938,-0.003572845,-0.020547293,0.119698318
6789.599919,-0.003323049,-0.02043786,0.119973679
6789.649913,-0.00287885,-0.019866703,0.120796768
6789.699882,-0.002648982,-0.019039297,0.121412804
6789.749893,-0.00209172,-0.018100134,0.12438488
6789.7999,-0.00112441,-0.017170675,0.130362091
6789.849904,0,-0.015665836,0.13846701
6789.89991,0.001030853,-0.014242177,0.148949341
6789.94996,0.002375376,-0.012272135,0.16193573
6789.999924,0.004325765,-0.009989883,0.176788498
6790.49953,0.005614471,-0.007421668,0.194769653
6790.998834,0.00721199,-0.004549591,0.215614655
6790.149879,0.008748784,-0.001218575,0.238943832
6790.19992,0.010220331,0.002693488,0.264943237
6790.249918,0.010999373,0.006502388,0.292989014
6790.299891,0.01174975,0.010450393,0.323209137
6790.349922,0.012643386,0.014746425,0.354233734
6790.399936,0.013845098,0.019027134,0.385307922
6790.449976,0.014584284,0.022990761,0.416221771
6790.499936,0.015457189,0.027032173,0.447052216
6790.549942,0.016482456,0.030868402,0.477575439
6790.599937,0.017264692,0.034411083,0.508530975
6790.649903,0.01805341,0.037303314,0.539767151
6790.699882,0.018923252,0.0404669,0.571462036
6790.74988,0.019464735,0.043024506,0.603195313
6790.799913,0.01978129,0.045412998,0.634954773
6790.849889,0.020193094,0.047272915,0.666764038
6790.899942,0.020515211,0.049141396,0.698517517
6790.949935,0.020265675,0.050199718,0.730315125
6790.999917,0.02000482,0.051074055,0.762291992
6791.499441,0.019597898,0.051525478,0.794084839
6791.999234,0.018785215,0.051743977,0.82546582
6791.149882,0.017992319,0.051557713,0.855999695
6791.199891,0.016725035,0.050889267,0.884967285
6791.250056,0.015524703,0.05017115,0.912260132
6791.299907,0.014703795,0.049146275,0.938266296
6791.349928,0.013196202,0.047600262,0.963143738
6791.399885,0.012024892,0.046139729,0.98710791
6791.449923,0.01096321,0.044567059,1.010231323
6791.499901,0.009488413,0.042871365,1.032428223
6791.549921,0.008124892,0.041255211,1.053533936
6791.599913,0.006840316,0.03903558,1.073087646
6791.649924,0.005591191,0.037170208,1.091644409
6791.699923,0.003952209,0.035136513,1.109052124
6791.74994,0.002886525,0.032765728,1.125128906
6791.799912,0.001310476,0.030475365,1.140659424
6791.849955,0.00011141,0.028039522,1.155190918
6791.899935,-0.001341146,0.025725298,1.168838135
6791.949933,-0.002388875,0.023144869,1.181666382
6791.999914,-0.003470194,0.020262812,1.194032227
6792.499805,-0.004225463,0.017896179,1.20511499
6792.99922,-0.005126159,0.015116194,1.215517578
6792.149911,-0.006043818,0.012606898,1.225524658
6792.199909,-0.006935201,0.009946721,1.234533081
6792.249913,-0.007520828,0.007495849,1.242973877
6792.299899,-0.008463729,0.005066957,1.251271729
6792.349907,-0.009189173,0.00288245,1.25887793
6792.399925,-0.009790359,0.000737282,1.266383301
6792.449912,-0.010328633,-0.001072939,1.273121582
6792.499916,-0.010592992,-0.003080864,1.279349121
6792.54988,-0.010814712,-0.004398346,1.284899902
6792.599882,-0.011031905,-0.005795182,1.289936035
6792.649921,-0.01097499,-0.006956285,1.294597778
6792.69992,-0.011045954,-0.007930886,1.298808594
6792.749881,-0.010872319,-0.008559694,1.303062378
6792.799918,-0.010732818,-0.008906109,1.306967041
6792.849927,-0.010483815,-0.009289545,1.311396729
6792.899876,-0.010220189,-0.009083874,1.315093384
6792.949911,-0.009707616,-0.008834024,1.318743286
6792.9999,-0.008975753,-0.008668933,1.321950439
6793.499074,-0.008323934,-0.008068565,1.324705444
6793.99951,-0.008014602,-0.007027394,1.327797363
6793.149903,-0.00717394,-0.006190961,1.330368652
6793.199917,-0.006536717,-0.005085164,1.332794434
6793.249907,-0.005589335,-0.003892357,1.335180176
6793.299898,-0.005388855,-0.002571091,1.337727783
6793.349912,-0.004954656,-0.00125061,1.339969971
6793.399891,-0.004342895,0.00017278,1.342024902
6793.449916,-0.004078837,0.001809532,1.344148315
6793.499895,-0.003923635,0.002925928,1.345693115
6793.549871,-0.003909347,0.004399068,1.347599121
6793.59991,-0.003850972,0.006001703,1.349124023
6793.649923,-0.00389535,0.007368255,1.350751221
6793.699914,-0.004445251,0.008664415,1.352357788
6793.749874,-0.004776962,0.010129791,1.353897705
6793.799985,-0.005646016,0.011335129,1.355217529
6793.849881,-0.005858663,0.012647397,1.355850098
6793.899914,-0.006403758,0.013977689,1.35656189
6793.949873,-0.007309082,0.015328598,1.356953125
6793.99987,-0.008150705,0.016420527,1.357153687
6794.49906,-0.008630507,0.017651011,1.35736792
6794.999799,-0.009252456,0.018539217,1.357666504
6794.149902,-0.010204432,0.019463964,1.358116211
6794.199917,-0.010920618,0.020368906,1.358490601
6794.249906,-0.01120449,0.020954576,1.358682373
6794.299911,-0.011795755,0.021484144,1.358866211
6794.349899,-0.012086377,0.021739454,1.35891333
6794.399907,-0.012285651,0.021980185,1.358782471
6794.44991,-0.012477843,0.021971434,1.358758179
6794.499906,-0.01256548,0.021856424,1.358498535
6794.5499,-0.01273118,0.021394608,1.358343506
6794.599902,-0.012737166,0.020736603,1.358673706
6794.649893,-0.012738593,0.019859123,1.359066895
6794.699918,-0.012962974,0.019104401,1.359391113
6794.749905,-0.01280738,0.018377945,1.359367676
6794.799907,-0.012762273,0.017461092,1.359237183
6794.849936,-0.013709452,0.016216188,1.359901855
6794.899934,-0.013505706,0.01523219,1.359591797
6794.949931,-0.013553847,0.014382921,1.359417358
6794.999917,-0.013379674,0.01342246,1.359174683
6795.499203,-0.01340185,0.01318329,1.359182617
6795.9994,-0.013786252,0.011380356,1.359235718
6795.149927,-0.013815763,0.010096242,1.359541382
6795.199929,-0.013573267,0.009179758,1.35971521
6795.250016,-0.013440676,0.007957203,1.360426758
6795.299938,-0.013011118,0.00678723,1.360781738
6795.349876,-0.012738875,0.005877733,1.36082019
6795.399914,-0.012641433,0.005401735,1.360746338
6795.449873,-0.011960095,0.003655595,1.361172241
6795.499932,-0.011760187,0.002695421,1.361209961
6795.549904,-0.011320647,0.00169274,1.361150269
6795.59994,-0.010653017,0.00083185,1.361121094
6795.649969,-0.009796503,0,1.361022827
6795.699915,-0.009288289,-0.001042301,1.361145996
6795.749906,-0.008729276,-0.00178488,1.361512329
6795.799923,-0.007831146,-0.002577727,1.362176147
6795.84991,-0.006689524,-0.00315072,1.36230249
6795.899913,-0.005855494,-0.003786004,1.362416382
6795.949882,-0.00459406,-0.004381499,1.362593994
6795.99994,-0.003265538,-0.005023024,1.362849854
6796.499505,-0.00170664,-0.005259556,1.363432495
6796.999638,-0.000109634,-0.005503272,1.363914551
6796.149985,0.001136378,-0.006057318,1.364642456
6796.199911,0.002807978,-0.006321654,1.365469238
6796.249935,0.0049066,-0.006539938,1.365902832
6796.299947,0.006711482,-0.006579774,1.366216797
6796.349944,0.008536417,-0.006583098,1.36618689
6796.399909,0.010378382,-0.006611876,1.365995605
6796.44988,0.011843851,-0.006610007,1.365586304
6796.499902,0.013222892,-0.006395168,1.365230469
6796.549921,0.015026133,-0.006239414,1.365647705
6796.599901,0.01618519,-0.005988173,1.365762085
6796.649988,0.01718305,-0.005443895,1.365653076
6796.699891,0.018461674,-0.005133343,1.365645264
6796.749917,0.018956064,-0.004984193,1.365754883
6796.800001,0.019581638,-0.004773279,1.365608398
6796.849995,0.020078619,-0.004345402,1.365569214
6796.900005,0.020526529,-0.003605834,1.365402344
6796.949911,0.020596958,-0.003211628,1.365640625
6796.999901,0.020886593,-0.002825367,1.365771973
6797.499645,0.020988214,-0.002541121,1.365924805
6797.99968,0.02079323,-0.001850086,1.366093262
6797.149966,0.020528933,-0.001192931,1.366254761
6797.199922,0.020339548,-0.000367868,1.366368408
6797.249938,0.01989636,0.000349687,1.366443604
6797.299992,0.019310522,0.001065604,1.366624023
6797.349885,0.018873514,0.002235546,1.366477295
6797.39992,0.018175365,0.003240327,1.366779541
6797.449887,0.017305223,0.004339113,1.367134155
6797.499927,0.016244181,0.005526237,1.367224976
6797.55001,0.015177068,0.006808066,1.367267578
6797.599927,0.01376386,0.008139319,1.367320068
6797.649919,0.012221511,0.009291764,1.367005615
6797.699921,0.010575368,0.010855256,1.366988037
6797.749917,0.009098426,0.012049503,1.366920654
6797.799917,0.00699616,0.013422057,1.366918213
6797.849881,0.004930766,0.01460115,1.367026855
6797.899912,0.002930771,0.015632305,1.36760144
6797.949953,0.000778575,0.016852913,1.36819043
6797.999936,-0.001362945,0.01745607,1.368950684
6798.499862,-0.00354333,0.018400908,1.369340332
6798.100012,-0.005696134,0.018972357,1.369833984
6798.14997,-0.007899571,0.019195396,1.370734619
6798.199922,-0.009709561,0.01938225,1.370787476
6798.24997,-0.011862647,0.019452425,1.371188721
6798.299909,-0.013621111,0.019465929,1.371767578
6798.349907,-0.015500971,0.019006905,1.372012451
6798.399921,-0.016984211,0.018446335,1.372080933
6798.449888,-0.018717319,0.017969305,1.371936523
6798.499933,-0.020321629,0.017367287,1.372215088
6798.549971,-0.021114511,0.016393358,1.372114624
6798.599919,-0.022713667,0.015218886,1.372185913
6798.649947,-0.023798349,0.014217518,1.371898438
6798.699911,-0.024396551,0.01324476,1.371798828
6798.749876,-0.025416922,0.011144965,1.371405151
6798.799915,-0.025820957,0.009913433,1.370172852
6798.849892,-0.025948072,0.008418382,1.369485718
6798.899916,-0.025944685,0.006860089,1.369022705
6798.949912,-0.026000422,0.004935686,1.36825
6798.99991,-0.025806349,0.003267259,1.368047119
6799.499073,-0.024728407,0.00169272,1.367327637
6799.999124,-0.023816851,0,1.367022705
6799.14991,-0.022925236,-0.001544417,1.366665283
6799.199879,-0.021265162,-0.003341755,1.366326904
6799.249928,-0.019870317,-0.004637592,1.36624939
6799.299908,-0.018054094,-0.006031274,1.366703491
6799.349908,-0.016301945,-0.00755341,1.367188477
6799.399909,-0.014169446,-0.008741518,1.36724646
6799.449908,-0.012082277,-0.010195548,1.367471924
6799.499876,-0.010029088,-0.011406832,1.367472534
6799.549942,-0.00783196,-0.012604486,1.367605957
6799.599907,-0.005605181,-0.013939422,1.368002319
6799.649982,-0.003714294,-0.014682962,1.368004395
6799.699981,-0.001580902,-0.015668111,1.368366577
6799.749883,0.000526861,-0.016570278,1.368646362
6799.799986,0.002361353,-0.017087805,1.369023804
6799.849978,0.003988067,-0.017910055,1.369034546
6799.899891,0.005809168,-0.018563566,1.368986816
6799.949913,0.007473241,-0.019112551,1.368561279
6799.999922,0.009250897,-0.019452799,1.36832605
6800.498865,0.010691617,-0.019645771,1.367972046
6800.998889,0.012324834,-0.019699797,1.367925537
6800.149923,0.013823386,-0.019643782,1.36760083
6800.199933,0.015217302,-0.019617346,1.367474976
6800.24993,0.016451441,-0.019378826,1.366949707
6800.29989,0.017717649,-0.019086636,1.366126953
6800.349918,0.018650661,-0.018425793,1.365588867
6800.399909,0.01932456,-0.017908037,1.365278564
6800.449904,0.020356991,-0.01731801,1.364849487
6800.499907,0.021001684,-0.016703241,1.364377441
6800.549903,0.021230463,-0.015820525,1.363867432
6800.599918,0.022059658,-0.015124525,1.363202148
6800.649898,0.021450695,-0.014286294,1.363255859
6800.699996,0.021390871,-0.013567562,1.362830811
6800.749947,0.021056978,-0.012670754,1.362344604
6800.799988,0.01999938,-0.01187713,1.362226929
6800.849982,0.018955763,-0.011168209,1.361942139
6800.899903,0.017931936,-0.010211315,1.361011475
6800.949937,0.015916585,-0.00939587,1.360910645
6800.999914,0.014105219,-0.008569688,1.360547974
6801.49937,0.012593833,-0.007746334,1.360090698
6801.999188,0.010120223,-0.0067284,1.359512451
6801.14999,0.007760198,-0.005874849,1.359170654
6801.200031,0.00530308,-0.005054712,1.358707764
6801.249976,0.002683217,-0.004096119,1.358376587
6801.299981,-0.000104584,-0.003559971,1.35842749
6801.34992,-0.003130574,-0.002666609,1.358137573
6801.400035,-0.005768888,-0.001834227,1.358142578
6801.450052,-0.008510962,-0.000984216,1.357790039
6801.499928,-0.011515981,0,1.357906982
6801.549962,-0.014382524,0.000480099,1.358612671
6801.600005,-0.017029825,0.001561118,1.35896582
6801.650039,-0.018067623,0.002053545,1.358954102
6801.700039,-0.0218979,0.002999239,1.359582397
6801.749941,-0.024070906,0.003884589,1.359631958
6801.800041,-0.026154736,0.004279889,1.360150391
6801.849993,-0.028642658,0.004977393,1.36093042
6801.899892,-0.030001078,0.005284263,1.361504272
6801.94999,-0.031268595,0.006225532,1.362038086
6801.999953,-0.032735611,0.006624071,1.362858398
6802.499728,-0.033789314,0.006826046,1.363519775
6802.999156,-0.034704197,0.006998755,1.363873535
6802.149966,-0.035584301,0.007353253,1.364462769
6802.199963,-0.036026447,0.007589006,1.365032837
6802.250025,-0.036346924,0.007975709,1.365908203
6802.299913,-0.036889412,0.008141212,1.366914795
6802.349934,-0.036830086,0.007876665,1.36776709
6802.399912,-0.036513123,0.00831422,1.368015015
6802.449912,-0.035881477,0.008388348,1.368790405
6802.499914,-0.035273663,0.008444047,1.369195801
6802.549911,-0.034202755,0.008524323,1.369671387
6802.599919,-0.032714054,0.008375423,1.369874023
6802.649911,-0.031171398,0.008033256,1.370070679
6802.699908,-0.029256207,0.007839535,1.37016687
6802.749936,-0.027203228,0.007734213,1.370314819
6802.799909,-0.024884909,0.007273973,1.370606812
6802.84991,-0.022230299,0.007129711,1.370625977
6802.899937,-0.019349806,0.006820914,1.370309937
6802.949878,-0.016332388,0.006306458,1.370286377
6802.999888,-0.013057212,0.006093945,1.36998999
6803.499287,-0.009924987,0.005477708,1.369802979
6803.998886,-0.006182475,0.005137055,1.369455444
6803.149942,-0.002500168,0.004585684,1.369300049
6803.19992,0.000999588,0.003992499,1.369349609
6803.249898,0.00420258,0.003547263,1.369334961
6803.299918,0.007491963,0.00326467,1.369265625
6803.349887,0.010944074,0.00278616,1.369364014
6803.399905,0.014088907,0.002406099,1.369627197
6803.450015,0.016893797,0.002182563,1.369907471
6803.499921,0.019645107,0.001840796,1.370470093
6803.549921,0.022065084,0.001865617,1.370795654
6803.599913,0.024365396,0.001878272,1.371251343
6803.649933,0.025921253,0.001655971,1.372015503
6803.699875,0.027910707,0.001816087,1.372427734
6803.749924,0.029071829,0.001938437,1.373131836
6803.799957,0.029914637,0.002134909,1.373567261
6803.849976,0.030499914,0.002202399,1.373928955
6803.899986,0.031098627,0.002267991,1.374410645
6803.949939,0.031438068,0.00259455,1.374822021
6803.999962,0.031547579,0.003091605,1.37527771
6804.500365,0.030884184,0.003606426,1.375914795
6804.100014,0.030367617,0.003944271,1.376538452
